EnsemblID	predictedProb	HGNCsymbol	batch
ENSG00000139178	0.06745	C1RL	testing
ENSG00000139180	0.279566666666667	NDUFA9	testing
ENSG00000139182	0.237083333333333	CLSTN3	testing
ENSG00000139187	0.124816666666667	KLRG1	testing
ENSG00000139190	0.10715	VAMP1	testing
ENSG00000139192	0.20285	TAPBPL	testing
ENSG00000139193	0.15195	CD27	testing
ENSG00000139194	0.247433333333333	RBP5	testing
ENSG00000139197	0.361916666666667	PEX5	testing
ENSG00000139200	0.239116666666667	PIANP	testing
ENSG00000139209	0.441033333333333	SLC38A4	testing
ENSG00000139211	0.623466666666667	AMIGO2	testing
ENSG00000139218	0.795266666666667	SCAF11	testing
ENSG00000139220	0.386766666666667	PPFIA2	testing
ENSG00000139223	0.01075	ANP32D	testing
ENSG00000139233	0.242316666666667	LLPH	testing
ENSG00000139263	0.7916	LRIG3	testing
ENSG00000139266	0.360666666666667	MARCH9	testing
ENSG00000139269	0.228183333333333	INHBE	testing
ENSG00000139278	0.473083333333333	GLIPR1	testing
ENSG00000139287	0.257433333333333	TPH2	testing
ENSG00000139289	0.82935	PHLDA1	testing
ENSG00000139291	0.517616666666667	TMEM19	testing
ENSG00000139292	0.673133333333333	LGR5	testing
ENSG00000139304	0.245083333333333	PTPRQ	testing
ENSG00000139318	0.7986	DUSP6	testing
ENSG00000139323	0.608783333333333	POC1B	testing
ENSG00000139324	0.528683333333333	TMTC3	testing
ENSG00000139329	0.358266666666667	LUM	testing
ENSG00000139330	0.0844166666666667	KERA	testing
ENSG00000139343	0.368183333333333	SNRPF	testing
ENSG00000139344	0.151033333333333	AMDHD1	testing
ENSG00000139350	0.412266666666667	NEDD1	testing
ENSG00000139351	0.02005	SYCP3	testing
ENSG00000139352	0.795516666666667	ASCL1	testing
ENSG00000139354	0.391083333333333	GAS2L3	testing
ENSG00000139364	0.169166666666667	TMEM132B	testing
ENSG00000139370	0.348883333333333	SLC15A4	testing
ENSG00000139372	0.511833333333333	TDG	testing
ENSG00000139428	0.20585	MMAB	testing
ENSG00000139433	0.33045	GLTP	testing
ENSG00000139436	0.4005	GIT2	testing
ENSG00000139437	0.105316666666667	TCHP	testing
ENSG00000139438	0.419033333333333	FAM222A	testing
ENSG00000139445	0.562116666666667	FOXN4	testing
ENSG00000139496	0.354866666666667	NUPL1	testing
ENSG00000139505	0.293316666666667	MTMR6	testing
ENSG00000139508	0.361866666666667	SLC46A3	testing
ENSG00000139514	0.421666666666667	SLC7A1	testing
ENSG00000139515	0.755733333333333	PDX1	testing
ENSG00000139517	0.779916666666667	LNX2	testing
ENSG00000139531	0.130783333333333	SUOX	testing
ENSG00000139537	0.0435833333333333	CCDC65	testing
ENSG00000139540	0.400983333333333	SLC39A5	testing
ENSG00000139546	0.363883333333333	TARBP2	testing
ENSG00000139549	0.345416666666667	DHH	testing
ENSG00000139567	0.42605	ACVRL1	testing
ENSG00000139572	0.1647	GPR84	testing
ENSG00000139574	0.148716666666667	NPFF	testing
ENSG00000139579	0.493866666666667	NABP2	testing
ENSG00000139597	0.298683333333333	N4BP2L1	testing
ENSG00000139610	0.0814166666666667	CELA1	testing
ENSG00000139613	0.499083333333333	SMARCC2	testing
ENSG00000139620	0.6594	KANSL2	testing
ENSG00000139624	0.154583333333333	CERS5	testing
ENSG00000139625	0.335216666666667	MAP3K12	testing
ENSG00000139629	0.345	GALNT6	testing
ENSG00000139636	0.126683333333333	LMBR1L	testing
ENSG00000139641	0.382816666666667	ESYT1	testing
ENSG00000139644	0.510433333333333	TMBIM6	testing
ENSG00000139645	0.163833333333333	ANKRD52	testing
ENSG00000139648	0.330383333333333	KRT71	testing
ENSG00000139656	0.154816666666667	SMIM2	testing
ENSG00000139668	0.600083333333333	WDFY2	testing
ENSG00000139675	0.0928666666666667	HNRNPA1L2	testing
ENSG00000139679	0.150433333333333	LPAR6	testing
ENSG00000139684	0.300983333333333	ESD	testing
ENSG00000139697	0.389383333333333	SBNO1	testing
ENSG00000139714	0.0759333333333333	MORN3	testing
ENSG00000139718	0.55065	SETD1B	testing
ENSG00000139719	0.111683333333333	VPS33A	testing
ENSG00000139725	0.40515	RHOF	testing
ENSG00000139726	0.413116666666667	DENR	testing
ENSG00000139734	0.558216666666667	DIAPH3	testing
ENSG00000139737	0.596983333333333	SLAIN1	testing
ENSG00000139746	0.854	RBM26	testing
ENSG00000139767	0.419616666666667	SRRM4	testing
ENSG00000139780	0.111033333333333	METTL21C	testing
ENSG00000139793	0.656016666666667	MBNL2	testing
ENSG00000139797	0.0238	RNF113B	testing
ENSG00000139800	0.82645	ZIC5	testing
ENSG00000139826	0.4985	ABHD13	testing
ENSG00000139832	0.53075	RAB20	testing
ENSG00000139835	0.145933333333333	GRTP1	testing
ENSG00000139842	0.610883333333333	CUL4A	testing
ENSG00000139865	0.164133333333333	TTC6	testing
ENSG00000139874	0.635916666666667	SSTR1	testing
ENSG00000139880	0.114633333333333	CDH24	testing
ENSG00000139890	0.116766666666667	REM2	testing
ENSG00000139899	0.170733333333333	CBLN3	testing
ENSG00000139908	0.0405333333333333	TSSK4	testing
ENSG00000139910	0.702866666666667	NOVA1	testing
ENSG00000139914	0.04315	FITM1	testing
ENSG00000139915	0.462983333333333	MDGA2	testing
ENSG00000139921	0.5549	TMX1	testing
ENSG00000139926	0.728216666666667	FRMD6	testing
ENSG00000139946	0.71645	PELI2	testing
ENSG00000139970	0.58795	RTN1	testing
ENSG00000139971	0.599383333333333	C14orf37	testing
ENSG00000139973	0.216716666666667	SYT16	testing
ENSG00000139974	0.5372	SLC38A6	testing
ENSG00000139977	0.677533333333333	NAA30	testing
ENSG00000139985	0.00738333333333333	ADAM21	testing
ENSG00000139988	0.2886	RDH12	testing
ENSG00000139990	0.7466	DCAF5	testing
ENSG00000139998	0.207816666666667	RAB15	testing
ENSG00000140006	0.358666666666667	WDR89	testing
ENSG00000140009	0.42	ESR2	testing
ENSG00000140015	0.58675	KCNH5	testing
ENSG00000140022	0.340316666666667	STON2	testing
ENSG00000140025	0.600716666666667	EFCAB11	testing
ENSG00000140030	0.215416666666667	GPR65	testing
ENSG00000140043	0.139716666666667	PTGR2	testing
ENSG00000140044	0.415	JDP2	testing
ENSG00000140057	0.239916666666667	AK7	testing
ENSG00000140067	0.14165	FAM181A	testing
ENSG00000140090	0.383483333333333	SLC24A4	testing
ENSG00000140092	0.475466666666667	FBLN5	testing
ENSG00000140093	0.03995	SERPINA10	testing
ENSG00000140104	0.0727	C14orf79	testing
ENSG00000140105	0.5502	WARS	testing
ENSG00000140107	0.0542333333333333	SLC25A47	testing
ENSG00000140153	0.448866666666667	WDR20	testing
ENSG00000140199	0.457816666666667	SLC12A6	testing
ENSG00000140254	0.289483333333333	DUOXA1	testing
ENSG00000140259	0.407433333333333	MFAP1	testing
ENSG00000140263	0.134633333333333	SORD	testing
ENSG00000140264	0.292983333333333	SERF2	testing
ENSG00000140265	0.38195	ZSCAN29	testing
ENSG00000140274	0.508916666666667	DUOXA2	testing
ENSG00000140279	0.56485	DUOX2	testing
ENSG00000140280	0.4298	LYSMD2	testing
ENSG00000140284	0.348533333333333	SLC27A2	testing
ENSG00000140285	0.492666666666667	FGF7	testing
ENSG00000140287	0.143583333333333	HDC	testing
ENSG00000140297	0.232533333333333	GCNT3	testing
ENSG00000140299	0.477366666666667	BNIP2	testing
ENSG00000140307	0.201033333333333	GTF2A2	testing
ENSG00000140319	0.352916666666667	SRP14	testing
ENSG00000140320	0.483083333333333	BAHD1	testing
ENSG00000140323	0.102216666666667	DISP2	testing
ENSG00000140332	0.816133333333333	TLE3	testing
ENSG00000140350	0.81525	ANP32A	testing
ENSG00000140365	0.0558166666666667	COMMD4	testing
ENSG00000140367	0.561316666666667	UBE2Q2	testing
ENSG00000140374	0.367733333333333	ETFA	testing
ENSG00000140379	0.190216666666667	BCL2A1	testing
ENSG00000140382	0.775016666666667	HMG20A	testing
ENSG00000140386	0.258033333333333	SCAPER	testing
ENSG00000140395	0.26675	WDR61	testing
ENSG00000140396	0.7935	NCOA2	testing
ENSG00000140398	0.0885833333333333	NEIL1	testing
ENSG00000140400	0.1062	MAN2C1	testing
ENSG00000140403	0.203783333333333	DNAJA4	testing
ENSG00000140406	0.55785	MESDC1	testing
ENSG00000140450	0.504616666666667	ARRDC4	testing
ENSG00000140451	0.41285	PIF1	testing
ENSG00000140455	0.505516666666667	USP3	testing
ENSG00000140463	0.247683333333333	BBS4	testing
ENSG00000140464	0.405483333333333	PML	testing
ENSG00000140465	0.154766666666667	CYP1A1	testing
ENSG00000140470	0.239116666666667	ADAMTS17	testing
ENSG00000140471	0.5382	LINS	testing
ENSG00000140474	0.09755	ULK3	testing
ENSG00000140478	7e-04	GOLGA6D	testing
ENSG00000140479	0.2997	PCSK6	testing
ENSG00000140481	0.334816666666667	CCDC33	testing
ENSG00000140488	0.121733333333333	CELF6	testing
ENSG00000140497	0.12055	SCAMP2	testing
ENSG00000140505	0.146666666666667	CYP1A2	testing
ENSG00000140511	0.124666666666667	HAPLN3	testing
ENSG00000140519	0.285233333333333	RHCG	testing
ENSG00000140521	0.445783333333333	POLG	testing
ENSG00000140522	0.0899	RLBP1	testing
ENSG00000140525	0.257033333333333	FANCI	testing
ENSG00000140526	0.5105	ABHD2	testing
ENSG00000140527	0.277783333333333	WDR93	testing
ENSG00000140534	0.48105	TICRR	testing
ENSG00000140538	0.7002	NTRK3	testing
ENSG00000140543	0.207833333333333	DET1	testing
ENSG00000140545	0.407666666666667	MFGE8	testing
ENSG00000140548	0.527766666666667	ZNF710	testing
ENSG00000140557	0.674233333333333	ST8SIA2	testing
ENSG00000140563	0.44375	MCTP2	testing
ENSG00000140575	0.555933333333333	IQGAP1	testing
ENSG00000140577	0.29275	CRTC3	testing
ENSG00000140598	0.394166666666667	EFTUD1	testing
ENSG00000140600	0.32195	SH3GL3	testing
ENSG00000140612	0.440366666666667	SEC11A	testing
ENSG00000140623	0.0144666666666667	SEPT12	testing
ENSG00000140632	0.628683333333333	GLYR1	testing
ENSG00000140650	0.34655	PMM2	testing
ENSG00000140675	0.13485	SLC5A2	testing
ENSG00000140678	0.06815	ITGAX	testing
ENSG00000140682	0.142166666666667	TGFB1I1	testing
ENSG00000140688	0.190666666666667	C16orf58	testing
ENSG00000140691	0.335733333333333	ARMC5	testing
ENSG00000140694	0.4929	PARN	testing
ENSG00000140718	0.170566666666667	FTO	testing
ENSG00000140750	0.3613	ARHGAP17	testing
ENSG00000140795	0.20365	MYLK3	testing
ENSG00000140798	0.09625	ABCC12	testing
ENSG00000140807	0.405733333333333	NKD1	testing
ENSG00000140829	0.3738	DHX38	testing
ENSG00000140830	0.355516666666667	TXNL4B	testing
ENSG00000140832	0.3772	MARVELD3	testing
ENSG00000140835	0.283533333333333	CHST4	testing
ENSG00000140836	0.768916666666667	ZFHX3	testing
ENSG00000140839	0.0013	CLEC18B	testing
ENSG00000140848	0.141616666666667	CPNE2	testing
ENSG00000140853	0.195716666666667	NLRC5	testing
ENSG00000140854	0.215283333333333	KATNB1	testing
ENSG00000140859	0.385	KIFC3	testing
ENSG00000140873	0.3933	ADAMTS18	testing
ENSG00000140876	0.219483333333333	NUDT7	testing
ENSG00000140905	0.28035	GCSH	testing
ENSG00000140931	0.204583333333333	CMTM3	testing
ENSG00000140932	0.119716666666667	CMTM2	testing
ENSG00000140937	0.776583333333333	CDH11	testing
ENSG00000140939	0.544566666666667	NOL3	testing
ENSG00000140941	0.315266666666667	MAP1LC3B	testing
ENSG00000140943	0.180916666666667	MBTPS1	testing
ENSG00000140945	0.565566666666667	CDH13	testing
ENSG00000140948	0.521333333333333	ZCCHC14	testing
ENSG00000140950	0.154466666666667	TLDC1	testing
ENSG00000140955	0.1232	ADAD2	testing
ENSG00000140968	0.438766666666667	IRF8	testing
ENSG00000140986	0.28235	RPL3L	testing
ENSG00000140987	0.446683333333333	ZSCAN32	testing
ENSG00000140988	0.354016666666667	RPS2	testing
ENSG00000140990	0.28015	NDUFB10	testing
ENSG00000140992	0.0719333333333333	PDPK1	testing
ENSG00000140993	0.3549	TIGD7	testing
ENSG00000140995	0.17125	DEF8	testing
ENSG00000141002	0.0661	TCF25	testing
ENSG00000141012	0.06495	GALNS	testing
ENSG00000141013	0.281516666666667	GAS8	testing
ENSG00000141026	0.30015	MED9	testing
ENSG00000141027	0.830483333333333	NCOR1	testing
ENSG00000141034	0.371716666666667	GID4	testing
ENSG00000141040	0.140316666666667	ZNF287	testing
ENSG00000141052	0.477966666666667	MYOCD	testing
ENSG00000141068	0.3973	KSR1	testing
ENSG00000141076	0.587966666666667	CIRH1A	testing
ENSG00000141084	0.162266666666667	RANBP10	testing
ENSG00000141086	0.0917	CTRL	testing
ENSG00000141096	0.06835	DPEP3	testing
ENSG00000141098	0.217433333333333	GFOD2	testing
ENSG00000141101	0.221183333333333	NOB1	testing
ENSG00000141127	0.458366666666667	PRPSAP2	testing
ENSG00000141141	0.396516666666667	DDX52	testing
ENSG00000141150	0.1035	RASL10B	testing
ENSG00000141161	0.150566666666667	UNC45B	testing
ENSG00000141179	0.280533333333333	PCTP	testing
ENSG00000141194	0.351316666666667	OR4D1	testing
ENSG00000141198	0.50495	TOM1L1	testing
ENSG00000141200	0.0151333333333333	KIF2B	testing
ENSG00000141219	0.50405	C17orf80	testing
ENSG00000141232	0.69985	TOB1	testing
ENSG00000141252	0.130333333333333	VPS53	testing
ENSG00000141255	0.242166666666667	SPATA22	testing
ENSG00000141293	0.32915	SKAP1	testing
ENSG00000141294	0.0532666666666667	LRRC46	testing
ENSG00000141295	0.527316666666667	SCRN2	testing
ENSG00000141298	0.515116666666667	SSH2	testing
ENSG00000141314	0.485433333333333	RHBDL3	testing
ENSG00000141316	0.0626	SPACA3	testing
ENSG00000141337	0.51625	ARSG	testing
ENSG00000141338	0.252933333333333	ABCA8	testing
ENSG00000141349	0.341733333333333	G6PC3	testing
ENSG00000141367	0.859866666666667	CLTC	testing
ENSG00000141371	0.0713333333333333	C17orf64	testing
ENSG00000141376	0.14215	BCAS3	testing
ENSG00000141378	0.574616666666667	PTRH2	testing
ENSG00000141380	0.554233333333333	SS18	testing
ENSG00000141384	0.435366666666667	TAF4B	testing
ENSG00000141385	0.2346	AFG3L2	testing
ENSG00000141401	0.5051	IMPA2	testing
ENSG00000141404	0.655966666666667	GNAL	testing
ENSG00000141424	0.533366666666667	SLC39A6	testing
ENSG00000141425	0.385333333333333	RPRD1A	testing
ENSG00000141428	0.359833333333333	C18orf21	testing
ENSG00000141429	0.00206666666666667	GALNT1	testing
ENSG00000141431	0.498983333333333	ASXL3	testing
ENSG00000141434	0.0144833333333333	MEP1B	testing
ENSG00000141437	0.0807333333333333	SLC25A52	testing
ENSG00000141441	0.648516666666667	GAREM	testing
ENSG00000141446	0.343633333333333	ESCO1	testing
ENSG00000141447	0.576983333333333	OSBPL1A	testing
ENSG00000141449	0.644483333333333	GREB1L	testing
ENSG00000141452	0.194883333333333	C18orf8	testing
ENSG00000141456	0.251466666666667	PELP1	testing
ENSG00000141458	0.423383333333333	NPC1	testing
ENSG00000141469	0.279033333333333	SLC14A1	testing
ENSG00000141480	0.198016666666667	ARRB2	testing
ENSG00000141485	0.258316666666667	SLC13A5	testing
ENSG00000141497	0.264683333333333	ZMYND15	testing
ENSG00000141499	0.890233333333333	WRAP53	testing
ENSG00000141503	0.114716666666667	MINK1	testing
ENSG00000141504	0.03365	SAT2	testing
ENSG00000141505	0.179383333333333	ASGR1	testing
ENSG00000141506	0.295433333333333	PIK3R5	testing
ENSG00000141519	0.449933333333333	CCDC40	testing
ENSG00000141522	0.268183333333333	ARHGDIA	testing
ENSG00000141526	0.232183333333333	SLC16A3	testing
ENSG00000141527	0.120166666666667	CARD14	testing
ENSG00000141540	0.25655	TTYH2	testing
ENSG00000141542	0.1298	RAB40B	testing
ENSG00000141543	0.416733333333333	EIF4A3	testing
ENSG00000141551	0.229016666666667	CSNK1D	testing
ENSG00000141552	0.160083333333333	ANAPC11	testing
ENSG00000141556	0.205866666666667	TBCD	testing
ENSG00000141560	0.0804166666666667	FN3KRP	testing
ENSG00000141562	0.157066666666667	NARF	testing
ENSG00000141564	0.1991	RPTOR	testing
ENSG00000141568	0.264266666666667	FOXK2	testing
ENSG00000141569	0.112366666666667	TRIM65	testing
ENSG00000141570	0.664483333333333	CBX8	testing
ENSG00000141574	0.302583333333333	SECTM1	testing
ENSG00000141576	0.286416666666667	RNF157	testing
ENSG00000141577	0.0871666666666667	AZI1	testing
ENSG00000141579	0.105666666666667	ZNF750	testing
ENSG00000141580	0.165483333333333	WDR45B	testing
ENSG00000141582	0.51835	CBX4	testing
ENSG00000141622	0.545966666666667	RNF165	testing
ENSG00000141627	0.176366666666667	DYM	testing
ENSG00000141639	0.586766666666667	MAPK4	testing
ENSG00000141642	0.2771	ELAC1	testing
ENSG00000141644	0.189966666666667	MBD1	testing
ENSG00000141655	0.646616666666667	TNFRSF11A	testing
ENSG00000141664	0.8281	ZCCHC2	testing
ENSG00000141665	0.476266666666667	FBXO15	testing
ENSG00000141668	0.432783333333333	CBLN2	testing
ENSG00000141682	0.590816666666667	PMAIP1	testing
ENSG00000141696	0.401033333333333	LEPREL4	testing
ENSG00000141698	0.640233333333333	NT5C3B	testing
ENSG00000141699	0.41525	FAM134C	testing
ENSG00000141720	0.466533333333333	PIP4K2B	testing
ENSG00000141736	0.2782	ERBB2	testing
ENSG00000141738	0.378683333333333	GRB7	testing
ENSG00000141741	0.125983333333333	MIEN1	testing
ENSG00000141748	0.11535	ARL5C	testing
ENSG00000141750	0.2055	STAC2	testing
ENSG00000141753	0.441766666666667	IGFBP4	testing
ENSG00000141756	0.371633333333333	FKBP10	testing
ENSG00000141759	0.468216666666667	TXNL4A	testing
ENSG00000141837	0.507033333333333	CACNA1A	testing
ENSG00000141854	0.335866666666667		testing
ENSG00000141858	0.28395	SAMD1	testing
ENSG00000141867	0.588116666666667	BRD4	testing
ENSG00000141873	0.0398333333333333	SLC39A3	testing
ENSG00000141905	0.397966666666667	NFIC	testing
ENSG00000141933	0.11655	TPGS1	testing
ENSG00000141934	0.161566666666667	PPAP2C	testing
ENSG00000141946	0.00475	ZIM3	testing
ENSG00000141956	0.215766666666667	PRDM15	testing
ENSG00000141959	0.125966666666667	PFKL	testing
ENSG00000141965	0.2153	FEM1A	testing
ENSG00000141968	0.0852833333333333	VAV1	testing
ENSG00000141971	0.109283333333333	MVB12A	testing
ENSG00000141977	0.00901666666666667	CIB3	testing
ENSG00000141979	0.440883333333333		testing
ENSG00000141985	0.398716666666667	SH3GL1	testing
ENSG00000141994	0.0318666666666667	DUS3L	testing
ENSG00000142002	0.233566666666667	DPP9	testing
ENSG00000142025	0.137183333333333	DMRTC2	testing
ENSG00000142039	0.217516666666667	CCDC97	testing
ENSG00000142046	0.724983333333333	TMEM91	testing
ENSG00000142065	0.185533333333333	ZFP14	testing
ENSG00000142082	0.351583333333333	SIRT3	testing
ENSG00000142089	0.408533333333333	IFITM3	testing
ENSG00000142149	0.616933333333333	HUNK	testing
ENSG00000142166	0.258916666666667	IFNAR1	testing
ENSG00000142168	0.31	SOD1	testing
ENSG00000142173	0.443383333333333	COL6A2	testing
ENSG00000142182	0.138666666666667	DNMT3L	testing
ENSG00000142185	0.196733333333333	TRPM2	testing
ENSG00000142186	0.0848666666666667	SCYL1	testing
ENSG00000142188	0.239816666666667	TMEM50B	testing
ENSG00000142192	0.758583333333333	APP	testing
ENSG00000142197	0.0411833333333333	DOPEY2	testing
ENSG00000142207	0.205666666666667	URB1	testing
ENSG00000142224	0.192166666666667	IL19	testing
ENSG00000142227	0.152733333333333	EMP3	testing
ENSG00000142230	0.224716666666667	SAE1	testing
ENSG00000142233	0.0962833333333333	NTN5	testing
ENSG00000142235	0.264883333333333	LMTK3	testing
ENSG00000142252	0.26525	GEMIN7	testing
ENSG00000142273	0.083	CBLC	testing
ENSG00000142303	0.207516666666667	ADAMTS10	testing
ENSG00000142319	0.384783333333333	SLC6A3	testing
ENSG00000142327	0.2732	RNPEPL1	testing
ENSG00000142330	0.205483333333333	CAPN10	testing
ENSG00000142347	0.112266666666667	MYO1F	testing
ENSG00000142405	0.137033333333333	NLRP12	testing
ENSG00000142408	0.434633333333333	CACNG8	testing
ENSG00000142444	0.147683333333333	C19orf52	testing
ENSG00000142449	0.21675	FBN3	testing
ENSG00000142453	0.186983333333333	CARM1	testing
ENSG00000142459	0.1021	EVI5L	testing
ENSG00000142484	0.184266666666667	TM4SF5	testing
ENSG00000142494	0.189266666666667	SLC47A1	testing
ENSG00000142507	0.104016666666667	PSMB6	testing
ENSG00000142512	0.101283333333333	SIGLEC10	testing
ENSG00000142513	0.0147	ACPT	testing
ENSG00000142515	0.284683333333333	KLK3	testing
ENSG00000142528	0.150916666666667	ZNF473	testing
ENSG00000142530	0.03695	FAM71E1	testing
ENSG00000142534	0.348933333333333	RPS11	testing
ENSG00000142538	0.6261	PTH2	testing
ENSG00000142539	0.0944666666666667		testing
ENSG00000142541	0.338416666666667	RPL13A	testing
ENSG00000142544	0.189983333333333	CTU1	testing
ENSG00000142546	0.1771	NOSIP	testing
ENSG00000142549	0.182	IGLON5	testing
ENSG00000142552	0.0522166666666667	RCN3	testing
ENSG00000142556	0.3589	ZNF614	testing
ENSG00000142583	0.19015	SLC2A5	testing
ENSG00000142599	0.70535	RERE	testing
ENSG00000142606	0.200416666666667	MMEL1	testing
ENSG00000142609	0.3529	C1orf222	testing
ENSG00000142611	0.563	PRDM16	testing
ENSG00000142615	0.0321666666666667	CELA2A	testing
ENSG00000142619	0.223316666666667	PADI3	testing
ENSG00000142621	0.29165	FHAD1	testing
ENSG00000142623	0.25035	PADI1	testing
ENSG00000142627	0.496516666666667	EPHA2	testing
ENSG00000142632	0.17845	ARHGEF19	testing
ENSG00000142634	0.35565	EFHD2	testing
ENSG00000142655	0.2575	PEX14	testing
ENSG00000142657	0.26285	PGD	testing
ENSG00000142661	0.235783333333333	MYOM3	testing
ENSG00000142669	0.2394	SH3BGRL3	testing
ENSG00000142675	0.0688166666666667	CNKSR1	testing
ENSG00000142676	0.44575	RPL11	testing
ENSG00000142677	0.3483	IL22RA1	testing
ENSG00000142684	0.293866666666667	ZNF593	testing
ENSG00000142686	0.09705	C1orf216	testing
ENSG00000142687	0.469683333333333	KIAA0319L	testing
ENSG00000142694	0.45405	EVA1B	testing
ENSG00000142698	0.8	C1orf94	testing
ENSG00000142700	0.856083333333333	DMRTA2	testing
ENSG00000142751	0.0427	GPN2	testing
ENSG00000142784	0.26	WDTC1	testing
ENSG00000142789	0.107233333333333	CELA3A	testing
ENSG00000142794	0.1895	NBPF3	testing
ENSG00000142856	0.4173	ITGB3BP	testing
ENSG00000142864	0.88765	SERBP1	testing
ENSG00000142867	0.416666666666667	BCL10	testing
ENSG00000142875	0.4531	PRKACB	testing
ENSG00000142892	0.351483333333333	PIGK	testing
ENSG00000142910	0.37695	TINAGL1	testing
ENSG00000142920	0.0848	ADC	testing
ENSG00000142937	0.380533333333333	RPS8	testing
ENSG00000142945	0.11205	KIF2C	testing
ENSG00000142959	0.0932333333333333	BEST4	testing
ENSG00000142961	0.198233333333333	MOB3C	testing
ENSG00000142973	0.101183333333333	CYP4B1	testing
ENSG00000143001	0.20895	TMEM61	testing
ENSG00000143006	0.0940833333333333	DMRTB1	testing
ENSG00000143013	0.849933333333333	LMO4	testing
ENSG00000143028	0.65435	SYPL2	testing
ENSG00000143032	0.866333333333333	BARHL2	testing
ENSG00000143033	0.6765	MTF2	testing
ENSG00000143036	0.4973	SLC44A3	testing
ENSG00000143061	0.42665	IGSF3	testing
ENSG00000143067	0.658233333333333	ZNF697	testing
ENSG00000143079	0.4021	CTTNBP2NL	testing
ENSG00000143093	0.3109	STRIP1	testing
ENSG00000143105	0.292816666666667	KCNA10	testing
ENSG00000143106	0.363583333333333	PSMA5	testing
ENSG00000143107	0.160683333333333	FNDC7	testing
ENSG00000143110	0.184833333333333	C1orf162	testing
ENSG00000143119	0.333816666666667	CD53	testing
ENSG00000143125	0.254233333333333	PROK1	testing
ENSG00000143140	0.407383333333333	GJA5	testing
ENSG00000143147	0.523716666666667	GPR161	testing
ENSG00000143149	0.345666666666667	ALDH9A1	testing
ENSG00000143153	0.6822	ATP1B1	testing
ENSG00000143155	0.239516666666667	TIPRL	testing
ENSG00000143156	0.340916666666667	NME7	testing
ENSG00000143157	0.357233333333333	POGK	testing
ENSG00000143158	0.850033333333333	MPC2	testing
ENSG00000143162	0.232483333333333	CREG1	testing
ENSG00000143164	0.8418	DCAF6	testing
ENSG00000143167	0.2362	GPA33	testing
ENSG00000143171	0.5796	RXRG	testing
ENSG00000143178	0.00255	TBX19	testing
ENSG00000143179	0.430033333333333	UCK2	testing
ENSG00000143183	0.530233333333333	TMCO1	testing
ENSG00000143184	0.1023	XCL1	testing
ENSG00000143185	0.0356333333333333	XCL2	testing
ENSG00000143190	0.817616666666667	POU2F1	testing
ENSG00000143194	0.0933	MAEL	testing
ENSG00000143195	0.417783333333333	ILDR2	testing
ENSG00000143196	0.160316666666667	DPT	testing
ENSG00000143198	0.618066666666667	MGST3	testing
ENSG00000143199	0.10465	ADCY10	testing
ENSG00000143207	0.641683333333333	RFWD2	testing
ENSG00000143217	0.162	PVRL4	testing
ENSG00000143222	0.0762	UFC1	testing
ENSG00000143224	0.142016666666667	PPOX	testing
ENSG00000143226	0.331816666666667	FCGR2A	testing
ENSG00000143228	0.3881	NUF2	testing
ENSG00000143248	0.482533333333333	RGS5	testing
ENSG00000143256	0.289916666666667	PFDN2	testing
ENSG00000143257	0.00958333333333333	NR1I3	testing
ENSG00000143258	0.141533333333333	USP21	testing
ENSG00000143278	0.0749833333333333	F13B	testing
ENSG00000143294	0.526533333333333	PRCC	testing
ENSG00000143297	0.125083333333333	FCRL5	testing
ENSG00000143303	0.526866666666667	RRNAD1	testing
ENSG00000143314	0.334866666666667	MRPL24	testing
ENSG00000143315	0.43685	PIGM	testing
ENSG00000143318	0.107416666666667	CASQ1	testing
ENSG00000143319	0.530266666666667	ISG20L2	testing
ENSG00000143320	0.489383333333333	CRABP2	testing
ENSG00000143321	0.566033333333333	HDGF	testing
ENSG00000143322	0.326616666666667	ABL2	testing
ENSG00000143324	0.432483333333333	XPR1	testing
ENSG00000143333	0.437733333333333	RGS16	testing
ENSG00000143337	0.321616666666667	TOR1AIP1	testing
ENSG00000143340	0.637766666666667	FAM163A	testing
ENSG00000143341	0.462933333333333	HMCN1	testing
ENSG00000143344	0.8795	RGL1	testing
ENSG00000143353	0.438183333333333	LYPLAL1	testing
ENSG00000143355	0.91995	LHX9	testing
ENSG00000143363	0.48765	PRUNE	testing
ENSG00000143365	0.3678	RORC	testing
ENSG00000143367	0.172866666666667	TUFT1	testing
ENSG00000143369	0.0551	ECM1	testing
ENSG00000143373	0.265	ZNF687	testing
ENSG00000143374	0.179283333333333	TARS2	testing
ENSG00000143375	0.34945	CGN	testing
ENSG00000143376	0.3617	SNX27	testing
ENSG00000143379	0.1174	SETDB1	testing
ENSG00000143382	0.1716	ADAMTSL4	testing
ENSG00000143384	0.755566666666667	MCL1	testing
ENSG00000143387	0.142716666666667	CTSK	testing
ENSG00000143390	0.113516666666667	RFX5	testing
ENSG00000143393	0.31065	PI4KB	testing
ENSG00000143398	0.407766666666667	PIP5K1A	testing
ENSG00000143401	0.604916666666667	ANP32E	testing
ENSG00000143409	0.540833333333333	FAM63A	testing
ENSG00000143412	0.1938	ANXA9	testing
ENSG00000143416	0.140016666666667	SELENBP1	testing
ENSG00000143418	0.542783333333333	CERS2	testing
ENSG00000143420	0.418566666666667	ENSA	testing
ENSG00000143434	0.2765	SEMA6C	testing
ENSG00000143436	0.188966666666667	MRPL9	testing
